categoria,id_reseña,Fecha,Título,Contenido,Empresa,Calificación
Seguros de viaje,Lineadirecta_N15,2024-05-16 17:31:38+00:00,MENTIRA: Seguro hogar Línea Directa,"En Febrero tuve que abrir una incidencia por fuga de agua en mi casa, a la semana me desmontaron el baño y a fecha de hoy (16/05/24) aún sigo igual; con el baño desmontado y el agua cortada (voy camino de los 4 meses en una avería ‘urgente’ según ellos). Y por más que llamo, no hay forma de que aparezca alguien por mi casa a solucionar esto. Mucha propaganda engañosa que luego no se cumple. Nefastos.",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N14,2024-05-13 17:34:45+00:00,Tengo dos vehículos y los he cancelado,"Tengo dos vehículos y los he cancelado. hace cosa de 1 mes y medio un vecino mío se salto un stop en mi calle y le golpe a mi coche por el lateral haciendo saltar dos airbags( techo y lateral del asiento). El golpe no fue casi nada pero esta maravillosa compañía por el valor venal del coche ha decidido darme el coche siniestro. Llevo llamando miles de veces, no saben nada, se ve que el mismo rey tiene que firmar la indemnización. No solo eso si no que van pasando las semanas y no se dignan a llamarte para decirte el estado de tu accidente, tienes que estar tu aplastando numero cansinos y buzones de voz que ni se enteran de tu dni( que luego tienes que volver a repetirle a la persona que te lo coge). Me he tenido que comprar otro coche para poder pasar mientras me dan el dinero y ya sustituirlo por el siniestrado. Me daban un coche de sustitución en póliza asegurado ( eso decían) por que en taller oficial de ellos solo había 1 y tenia lista de espera de varios meses. Resumiendo: te dan un golpe, nadie se preocupa por ti, ni siquiera tienes coche para poder moverte, llamas y no te lo cogen a no ser que te tires 40 minutos para al final no solucionar nada,te dan una basura por que nadie te va a pagar el coche aunque lo tengas impoluto, solo miran el valor segun matricula... y ahora viene lo mejor que me lo he dejado para el final....... El seguro me ha subido de 350 a 460€ por que segun ellos, he dado un parte que va a costar como 10 veces el valor de un accidente normal!!!! si si aunque no tenga yo la culpa!!!!! y el remate de todos los reketeremates es que tengo la furgoneta de la empresa y me han subo otros 110€ por estar a mi nombre tambien!!!!! . oooooleeeeee. bueno después de 5 años sin dar un parte, le dices que no estas de acuerdo te dice muy amablemente que cierras al salir y que te vaya bien!! tomaaaaaaa. Hasta siempre linea directa, hablare con todos mis amigos, familiares, conocidos y hasta con el que le pido el café de lo "" bien"" que me habéis tratado. espero que os vaya bien",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N13,2024-04-20 01:57:01+00:00,Una estrella porque no se pueden poner…,"Una estrella porque no se pueden poner menos. Tenemos un seguro de hogar con ellos , se nos salió el agua por un atranco en el baño que nos produjo daños en la tarima de del pasillo. Después de un mes y medio, siguen sin venir a mirarlo y es vergonzoso!!!",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N12,2024-04-17 06:18:39+00:00,No resuelven la avería del vehículo,"No resuelven la avería del vehículo de sus clientes aún cuando no han tenido la culpa del siniestro,",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N11,2024-04-16 22:09:56+00:00,Lineadirecta me está mintiendo,"Acabo de ponerme en contacto con la Dirección General de Tráfico y los expedientes del atestado están en la intranet de Tráfico, lo que sucede es que os interesan nuestras pólizas no solucionar los problemas de vuestros asegurados. Por otro lado PriorAuto de Narón nada sabe de vosotros, aunque vosotros nos trasladais que os habéis puesto en contacto con ellos y todo está solucionado. Continuará...",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N10,2024-04-15 00:31:47+00:00,"Linea Directa…Muy, Muy Mal!!!","Nuestra experiencia con Linea Directa en España es espantosa. Nuestra zona, (Pedreña), tuvo una subida de tensión. Hizo que muchos de nosotros nos dañaran los electrodomésticos. Nuestro televisor, nevera-congelador y cafetera estaban fritos. La Compañía de Electricidad proporcionó un número de incidente que lo demuestra. Linea Direct cubrió nuestra máquina de café porque no se encendía en absoluto. ¡No cubrían la nevera/congelador ya que la luz todavía funcionaba! No cubrían el televisor porque ""tenía energía"". ¡También hizo que nuestro fusible de viaje principal se disparara si intentaste encenderlo! ¡La portada de su contenido no vale el papel en el que está escrito! ¡No los uses!",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N9,2024-04-10 22:05:10+00:00,LINEA DIRECTA ES UN DESASTRE.,"En Enero de 2024 contraté con esta empresa un seguro de hogar para mí segunda residencia (también tengo con ellos el seguro de mi domicilio habitual). El día 19 de Marzo solicité el servicio de mantenimiento para reparar una cisterna de WC. A día de hoy, 10 de Abril, la cisterna sigue estropeada porque nadie ha venido a repararla. La aseguradora no soluciona nada a pesar de haber hecho varias reclamaciones. ES UNA VERGÜENZA. No quiero imaginarme qué pasará si tengo un problema grave. ESTA EMPRESA ES UN FRAUDE. DESDE LUEGO, NO RENOVARÉ NINGUNO DE LOS DOS SEGUROS. DESACONSEJO ABSOLUTAMENTE CONTRATAR UN SEGURO CON LINEA DIRECTA.",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N8,2024-04-03 13:21:01+00:00,Tuvimos un accidente de coche en la…,"Tuvimos un accidente de coche en la autovía en la que otro coche nos envistio por detrás, mi novio tuvo que estar de baja por una lesión en el cuello, ns dijeron que iban a reclamar para una indemnización, se nos dijo que le otro señor habia dado parte y había asumido las culpas. Llamamos varias veces para ver cuándo nos decían lo de la indemnización y siempre nos decían que a finales de marzo que es cuando se cumplia la poliza y había que volver a renovar, con nuestra sorpresa nos encontramos que nos han subido el precio del seguro del coche más de doble,de 600 euros a 1400 euros,llamamos para ver qué que pasaba y nos dicen que es porque la vida ha subido...cuando decimos que no queremos renovarlo ya que no podemos pagarlo,a los días nos llaman y nos dicen que no tenemos la indemnización ya que el otro hombre no ha dado parte ni asumido la culpa. No volvimos a saber nada más, por supuesto nunca jamás volveremos con esta aseguradora porque son unos auténticos estafadores",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N7,2024-03-21 11:37:24+00:00,Estoy desesperado con el seguro de Hogar de LINEA DIRECTA,"Estoy desesperado con el seguro de hogar de Linea Directa, tengo además un coche y dos motos. Mi pesadilla empezó en septiembre de 2023 por una fuga de agua, tardaron un mes y medio en venir y repararlo, después de infinitas llamadas y el cabreo de la vecina de abajo. Una vez reparado (a finales de Noviembre) han tardado 3 meses en reparar el agujero y poner el bidet, pero aun estoy pendiente de que pinten una pared, he perdido la cuenta de las llamada que he hecho, aun a día de hoy 21/3 sigo llamando a diario para que vengan a terminar el trabajo, y no consigo ni una respuesta ni que alguien me llame...un desastre total, desesperación total. POLIZA 57088242, EXPEDIENTE13492570",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N6,2024-03-19 10:18:27+00:00,Me deniegan el arreglo del toldo…,"Me deniegan el arreglo del toldo amparados en el albarán de la empresa encargada al efecto. Aporto los datos correspondientes: Parte de la empresa, foto del estado del toldo y captura aemet del viento si me dicen como hacerlo. En esta empresa me ha ido fantástico mientras les he pagado varios seguros, varios años y no les solicité nada. Cuando reclamas solo te dan largas de todo tipo. Se aprovechan de los clientes no persistentes",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N5,2024-03-16 17:21:11+00:00,line dirceta miente en ofertas,Busco presupuesto moto a terceros para una 125 me sale en el buscador rastreator 66 euros llamo y me dicen la friolera de 220 o 240 euros para un seguro de terceros sin asistencia en viaje. O no es fiable rastreator o (lo que supongo por lo que puntuó Línea directa) Línea directa miente para poder acceder a los clientes de rastreator,Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N4,2024-03-11 12:15:07+00:00,Estafa directa,Estafa directa,Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N3,2024-03-09 13:45:54+00:00,El seguro del hogar es pésimo,El seguro del hogar es pésimo. No volvería a contratarlo. Todo es online y no puedes hablar con nadie. Llevo dos meses esperando a que llamen por un problema de agua y he esperado 7 meses para resolver un problema.,Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N2,2024-03-08 07:23:20+00:00,SIMPLREMENTE SON UNOS SINVERGUENZAS,"Simplemente son unos sinverguenzas, al contratr la poliza te lo hacen en segundos, tengo contratatada póliza de auto, de hogar y de motocicleta. En el domicilio tuve un percance en el que se me inundo el suelo y mojé el techo del vecino de abajo, despues de muchas llamadas ya a pesar de ser un cosa urgente, no atendican los fines de semanas, por fin pude contactar con ellos y al explicarle que habia mojado el techo de un vecino al sufrir una inundacion y que estaba cubierto por la responsabilidad civil en daños a terceros, el operador simplemente me dijo que no me cubria y cerro el parte sin mas, dije que consultaríqa con un abogado, a la semana siguiente volvi a llamar y una señorita me dijo que a mi no me cubria pero que efectivamente por responsabilidad civil por daños a terceros eso si lo cubria al contrario que su primer compañero. Por fin han quedado el proximo vieneres a venir y evaluar los daños del vecino, esto me costo infinidad de llamadas y a ver si cumplem pues no me fio",Lineadirecta,1.0
Seguros de viaje,Lineadirecta_N1,2024-03-03 12:52:39+00:00,Ni se os ocurra contratar ni pedir información a Linea…,"Tengo el seguro de coche en Linea Directa, pedí información para el seguro de hogar, lo miré bien y dije que NO quería contratarlo, ni tan solo abrí el email, que yo dije que NO quería, de hecho está pendiente de firma. Mi sorpresa ha sido que me han cobrado el seguro de hogar sin mi consentimiento Doy de baja el seguro de coche, me voy a otra compañía por estafadores No pidáis ni tan solo información",Lineadirecta,1.0
Seguros de viaje,MAPFREEspaña_N208,2025-11-13 19:46:40+00:00,Un seguro en el que el asegurado tiene que adelantar los pagos,Una verguënza tener que demostrar el pago de las facturas de médicos y hospitales para recibir el reembolso. ¿Para qué tienes un seguro de reembolso? Para poder pagar estos gastos. No se puede dar por sentado que el asegurado tenga suficiente dinero para adelantar el pago,MAPFRE España,2.0
Seguros de viaje,MAPFREEspaña_N207,2025-11-13 15:37:10+00:00,"Ocaso de lo peor que puedes asegurar,es…","Ocaso de lo peor que puedes asegurar,es asegurarte con el infierno,mirar otros",MAPFRE España,1.0
Seguros de viaje,MAPFREEspaña_N206,2025-11-11 21:06:47+00:00,Imposible gestionar la baja,"A la hora de gestionar la baja del seguro, te marean constantemente. Llevamos una semana intentando cursar una baja de forma paciente y siguiendo los pasos. La web no funciona pero sospechosamente SÓLO para tramitar las bajas. Segun ellos, por un fallo informático desde ayer. Pero la realidad es que llevamos más de una semana intentándolo sin conseguirlo. Y por teléfono tampoco lo quieren gestionar.",MAPFRE España,1.0
Seguros de viaje,MAPFREEspaña_N205,2025-11-11 17:24:00+00:00,Suben cada vez más el precio,"Suben cada vez más el precio, y eso que tengo 3 seguros con ellos y no me han hecho ninguna gracia nunca. Salud: el cuadro médico cada vez es más reducido y por ello, las citas cada vez más tarde. Ahora ofertan una ""baliza V16 Help Flash IOT Plus"" a 39.95€ para clientes y si te suscribes a un Club a parte que tienen, cuando en PC Componentes la misma está en 32.95€. Parece que te vayan a hacer un favor por ser cliente, pero todavía te la cobran más cara.",MAPFRE España,2.0
Seguros de viaje,MAPFREEspaña_N204,2025-11-11 16:04:36+00:00,"COMPAÑIA,QUE SOLO MIRA GANAR DINERO.","HE ESTADO CON ESTA COMPAÑIA CON SEGUROS DE COCHE Y HOGAR,PERO ESTE AÑO TUVE QUE LLAMAR 3 VECES POR SINIESTROS EN EL HOGAR,NADA COMPLICADOS,CUAL ES MI SORPRESA QUEME MANDAN UN SMS DICIENDO QUE NO ME RENUEVAN LA PÓLIZA,ME PARECE MUY FUERTE,ENTONCES PARA QUE SON LOS SEGUROS,SI CUANDO LOS NECESITAS DE VERDAD TE RESPONDEN CON ESTO.ESTOY MUY DECEPCIONADA Y NO HARE MAS SEGUROS CON ELLOS ...",MAPFRE España,1.0
Seguros de viaje,MAPFREEspaña_N203,2025-11-10 23:32:08+00:00,Asombrada,"Llevo 8 años en Mapfre seguro de dos de coche y tres dehogar según ellos cliente oro, ( yo me siento de hojalata) el año pasado me dio una lipotimia y tuve un siniestro sola me choque con la mediana me arreglaron el coche pero me ha enviado un correo que no me renuevan el seguro Un cliente hojalata menos",MAPFRE España,1.0
Seguros de viaje,MAPFREEspaña_N202,2025-11-10 19:52:09+00:00,Tomadura de Pelo,"Junio de 2025, un usuario de patinete eléctrico cruza un paso de peatores a toda leche, no me da tiempo a frenar y el termina en el suelo con un chichón y yo con un retrovisor de la moto roto y un faro picado. Se avisa a la local y se hace atestado (Según el guardia culpa del patinete). Octubre 2025 me llega una multa de la misma zona puesta en agosto cuando yo estaba trabajando. Pido prueba de fichaje a mi empresa y se la presento al seguro porque tengo asistencia de multas y la quiero reclamar. A la semana me informan que han presentado el recurso de la multa y que esté a la espera de noticias. Luego, cuando les pregunto por el accidente con el patinete, me dicen que el atestado del accidente se ha ""traspapelado"" y que ellos no pueden hacer nada si la policía no da los datos de la otra parte que al parecer no tenia seguro, que me avisaran si hay cambios. Noviembre 2025, me mandan un comunicado en que cuando termine el contrato en febrero rescindirán mi póliza sin darme ningún motivo, cuando yo no he tenido culpa de nada. Conclusión: Me dejan con un retrovisor roto, un faro picado y una multa en el aire sin saber si darán la cara si por ejemplo esto se complica después de que ya no esté con ellos. ¿Que opino? Pues no se, el trato muy bueno la verdad, pero el resto.... me da la impresión que mientras cobren y no pase nada genial, pero cuando se tienen que molestar y hacer su trabajo pues te dan la patada y adiós muy buenas. Como cliente, pues me siento muy mal, tengo la sensación de que me han tomado el pelo, no recomiendo a nadie esta compañía.",MAPFRE España,1.0
